weather_station,hour,date,ts,air_humidity,air_pressure,air_temperature,rainfall
2147,01,2025-10-22,2025-10-22 01:00:00+00:00,98.0,,10.2925,0.0
2147,02,2025-10-11,2025-10-11 02:00:00+00:00,92.5,,11.0425,0.0
2147,02,2025-10-12,2025-10-12 02:00:00+00:00,94.25,,11.7825,0.0
2147,02,2025-10-13,2025-10-13 02:00:00+00:00,91.0,,12.0725,0.0
2147,02,2025-10-14,2025-10-14 02:00:00+00:00,90.75,,11.4925,0.0
2147,02,2025-10-15,2025-10-15 02:00:00+00:00,83.0,,12.89,0.0
2147,02,2025-10-16,2025-10-16 02:00:00+00:00,83.75,,8.32750000000002,0.0
2147,02,2025-10-17,2025-10-17 02:00:00+00:00,84.25,,8.15250000000004,0.0
2147,02,2025-10-18,2025-10-18 02:00:00+00:00,81.75,,6.95750000000001,0.0
2147,02,2025-10-19,2025-10-19 02:00:00+00:00,84.25,,5.90500000000001,0.0
2147,02,2025-10-20,2025-10-20 02:00:00+00:00,80.5,,10.035,0.0
2147,02,2025-10-21,2025-10-21 02:00:00+00:00,95.25,,12.3,0.2
2147,02,2025-10-22,2025-10-22 02:00:00+00:00,99.0,,10.785,0.0
2147,03,2025-10-11,2025-10-11 03:00:00+00:00,92.5,,10.55,0.0
2147,03,2025-10-12,2025-10-12 03:00:00+00:00,94.5,,10.93,0.0
2147,03,2025-10-13,2025-10-13 03:00:00+00:00,91.75,,11.395,0.0
2147,03,2025-10-14,2025-10-14 03:00:00+00:00,91.25,,11.2125,0.0
2147,03,2025-10-15,2025-10-15 03:00:00+00:00,87.0,,11.87,0.0
2147,03,2025-10-16,2025-10-16 03:00:00+00:00,88.5,,7.77750000000001,0.0
2147,03,2025-10-17,2025-10-17 03:00:00+00:00,86.5,,7.84750000000002,0.0
2147,03,2025-10-18,2025-10-18 03:00:00+00:00,84.75,,6.66250000000002,0.0
2147,03,2025-10-19,2025-10-19 03:00:00+00:00,82.75,,5.16000000000002,0.0
2147,03,2025-10-20,2025-10-20 03:00:00+00:00,81.0,,10.3175,0.0
2147,03,2025-10-21,2025-10-21 03:00:00+00:00,96.0,,12.325,0.0
2147,03,2025-10-22,2025-10-22 03:00:00+00:00,99.0,,11.045,0.0
2147,04,2025-10-11,2025-10-11 04:00:00+00:00,92.5,,9.79000000000002,0.0
2147,04,2025-10-12,2025-10-12 04:00:00+00:00,96.0,,11.0775,0.0
2147,04,2025-10-13,2025-10-13 04:00:00+00:00,93.0,,10.8275,0.0
2147,04,2025-10-14,2025-10-14 04:00:00+00:00,88.0,,11.765,0.0
2147,04,2025-10-15,2025-10-15 04:00:00+00:00,88.75,,10.9925,0.0
2147,04,2025-10-16,2025-10-16 04:00:00+00:00,89.75,,7.47000000000001,0.0
2147,04,2025-10-17,2025-10-17 04:00:00+00:00,87.25,,6.93750000000001,0.0
2147,04,2025-10-18,2025-10-18 04:00:00+00:00,83.75,,6.27000000000002,0.0
2147,04,2025-10-19,2025-10-19 04:00:00+00:00,88.5,,5.17000000000001,0.0
2147,04,2025-10-20,2025-10-20 04:00:00+00:00,83.5,,10.5425,0.0
2147,04,2025-10-21,2025-10-21 04:00:00+00:00,96.0,,12.3575,1.0
2147,04,2025-10-22,2025-10-22 04:00:00+00:00,99.0,,11.2125,0.0
2147,05,2025-10-11,2025-10-11 05:00:00+00:00,92.75,,9.54000000000002,0.0
2147,05,2025-10-12,2025-10-12 05:00:00+00:00,97.0,,11.8925,0.0
2147,05,2025-10-13,2025-10-13 05:00:00+00:00,93.0,,11.6875,0.0
2147,05,2025-10-14,2025-10-14 05:00:00+00:00,89.75,,10.7575,0.0
2147,05,2025-10-15,2025-10-15 05:00:00+00:00,89.75,,10.2925,0.0
2147,05,2025-10-16,2025-10-16 05:00:00+00:00,91.5,,7.29500000000003,0.0
2147,05,2025-10-17,2025-10-17 05:00:00+00:00,86.5,,8.51250000000003,0.0
2147,05,2025-10-18,2025-10-18 05:00:00+00:00,85.25,,6.14500000000002,0.0
2147,05,2025-10-19,2025-10-19 05:00:00+00:00,82.5,,4.5725,0.0
2147,05,2025-10-20,2025-10-20 05:00:00+00:00,86.0,,10.76,0.0
2147,05,2025-10-21,2025-10-21 05:00:00+00:00,96.25,,12.29,1.4
2147,05,2025-10-22,2025-10-22 05:00:00+00:00,99.0,,11.3775,0.0
2147,06,2025-10-11,2025-10-11 06:00:00+00:00,94.0,,10.3675,0.0
2147,06,2025-10-12,2025-10-12 06:00:00+00:00,97.0,,12.335,0.0
2147,06,2025-10-13,2025-10-13 06:00:00+00:00,92.5,,12.0375,0.0
2147,06,2025-10-14,2025-10-14 06:00:00+00:00,90.75,,10.64,0.0
2147,06,2025-10-15,2025-10-15 06:00:00+00:00,91.75,,10.215,0.0
2147,06,2025-10-16,2025-10-16 06:00:00+00:00,89.5,,8.19250000000001,0.0
2147,06,2025-10-17,2025-10-17 06:00:00+00:00,85.25,,9.27500000000002,0.0
2147,06,2025-10-18,2025-10-18 06:00:00+00:00,84.25,,6.53500000000002,0.0
2147,06,2025-10-19,2025-10-19 06:00:00+00:00,85.5,,5.16250000000002,0.0
2147,06,2025-10-20,2025-10-20 06:00:00+00:00,87.25,,10.945,0.0
2147,06,2025-10-21,2025-10-21 06:00:00+00:00,97.0,,12.2975,1.4
2147,06,2025-10-22,2025-10-22 06:00:00+00:00,99.0,,11.685,0.0
2147,07,2025-10-10,2025-10-10 07:00:00+00:00,92.25,,12.9625,0.0
2147,07,2025-10-11,2025-10-11 07:00:00+00:00,90.75,,12.995,0.0
2147,07,2025-10-12,2025-10-12 07:00:00+00:00,97.25,,12.8725,0.0
2147,07,2025-10-13,2025-10-13 07:00:00+00:00,91.25,,14.0475,0.0
2147,07,2025-10-14,2025-10-14 07:00:00+00:00,86.75,,13.4325,0.0
2147,07,2025-10-15,2025-10-15 07:00:00+00:00,90.5,,12.88,0.0
2147,07,2025-10-16,2025-10-16 07:00:00+00:00,83.75,,11.3825,0.0
2147,07,2025-10-17,2025-10-17 07:00:00+00:00,80.0,,11.4925,0.0
2147,07,2025-10-18,2025-10-18 07:00:00+00:00,77.25,,9.79750000000002,0.0
2147,07,2025-10-19,2025-10-19 07:00:00+00:00,82.5,,9.14000000000002,0.0
2147,07,2025-10-20,2025-10-20 07:00:00+00:00,90.75,,11.455,0.0
2147,07,2025-10-21,2025-10-21 07:00:00+00:00,97.0,,12.4675,1.0
2147,07,2025-10-22,2025-10-22 07:00:00+00:00,99.0,,12.31,0.0
2147,08,2025-10-10,2025-10-10 08:00:00+00:00,85.75,,15.12,0.0
2147,08,2025-10-11,2025-10-11 08:00:00+00:00,83.75,,15.5625,0.0
2147,08,2025-10-12,2025-10-12 08:00:00+00:00,98.0,,13.8025,0.0
2147,08,2025-10-13,2025-10-13 08:00:00+00:00,86.25,,16.2375,0.0
2147,08,2025-10-14,2025-10-14 08:00:00+00:00,79.25,,15.8075,0.0
2147,08,2025-10-15,2025-10-15 08:00:00+00:00,84.5,,14.98,0.0
2147,08,2025-10-16,2025-10-16 08:00:00+00:00,72.75,,14.3075,0.0
2147,08,2025-10-17,2025-10-17 08:00:00+00:00,67.75,,14.34,0.0
2147,08,2025-10-18,2025-10-18 08:00:00+00:00,70.25,,12.555,0.0
2147,08,2025-10-19,2025-10-19 08:00:00+00:00,74.75,,11.975,0.0
2147,08,2025-10-20,2025-10-20 08:00:00+00:00,86.0,,12.9525,0.0
2147,08,2025-10-21,2025-10-21 08:00:00+00:00,97.0,,12.745,0.8
2147,08,2025-10-22,2025-10-22 08:00:00+00:00,99.0,,13.1175,0.0
2147,09,2025-10-10,2025-10-10 09:00:00+00:00,79.0,,17.75,0.0
2147,09,2025-10-11,2025-10-11 09:00:00+00:00,77.25,,17.555,0.0
2147,09,2025-10-12,2025-10-12 09:00:00+00:00,95.0,,15.6,0.0
2147,09,2025-10-13,2025-10-13 09:00:00+00:00,80.75,,17.4625,0.0
2147,09,2025-10-14,2025-10-14 09:00:00+00:00,74.75,,17.4475,0.0
2147,09,2025-10-15,2025-10-15 09:00:00+00:00,76.25,,17.445,0.0
2147,09,2025-10-16,2025-10-16 09:00:00+00:00,65.25,,16.1875,0.0
2147,09,2025-10-17,2025-10-17 09:00:00+00:00,57.75,,16.5875,0.0
2147,09,2025-10-18,2025-10-18 09:00:00+00:00,61.25,,15.475,0.0
2147,09,2025-10-19,2025-10-19 09:00:00+00:00,70.0,,13.2875,0.0
2147,09,2025-10-20,2025-10-20 09:00:00+00:00,81.5,,14.655,0.0
2147,09,2025-10-21,2025-10-21 09:00:00+00:00,97.0,,13.085,0.0
2147,09,2025-10-22,2025-10-22 09:00:00+00:00,99.0,,13.5975,0.0
2147,10,2025-10-10,2025-10-10 10:00:00+00:00,70.0,,20.0,0.0
2147,10,2025-10-11,2025-10-11 10:00:00+00:00,70.5,,20.1125,0.0
2147,10,2025-10-12,2025-10-12 10:00:00+00:00,85.5,,17.3625,0.0
2147,10,2025-10-13,2025-10-13 10:00:00+00:00,78.0,,18.195,0.0
2147,10,2025-10-14,2025-10-14 10:00:00+00:00,71.75,,18.8775,0.0
2147,10,2025-10-15,2025-10-15 10:00:00+00:00,71.0,,18.715,0.0
2147,10,2025-10-16,2025-10-16 10:00:00+00:00,61.75,,17.985,0.0
2147,10,2025-10-17,2025-10-17 10:00:00+00:00,52.25,,17.575,0.0
2147,10,2025-10-18,2025-10-18 10:00:00+00:00,54.0,,17.44,0.0
2147,10,2025-10-19,2025-10-19 10:00:00+00:00,64.75,,14.895,0.0
2147,10,2025-10-20,2025-10-20 10:00:00+00:00,77.25,,15.865,0.0
2147,10,2025-10-21,2025-10-21 10:00:00+00:00,97.0,,13.3875,0.0
2147,10,2025-10-22,2025-10-22 10:00:00+00:00,99.0,,13.9875,0.0
2147,11,2025-10-10,2025-10-10 11:00:00+00:00,61.0,,21.515,0.0
2147,11,2025-10-11,2025-10-11 11:00:00+00:00,65.5,,21.47,0.0
2147,11,2025-10-12,2025-10-12 11:00:00+00:00,78.0,,19.4975,0.0
2147,11,2025-10-13,2025-10-13 11:00:00+00:00,71.25,,19.6875,0.0
2147,11,2025-10-14,2025-10-14 11:00:00+00:00,67.0,,20.08,0.0
2147,11,2025-10-15,2025-10-15 11:00:00+00:00,64.75,,19.645,0.0
2147,11,2025-10-16,2025-10-16 11:00:00+00:00,58.25,,19.575,0.0
2147,11,2025-10-17,2025-10-17 11:00:00+00:00,49.25,,18.47,0.0
2147,11,2025-10-18,2025-10-18 11:00:00+00:00,48.25,,18.91,0.0
2147,11,2025-10-19,2025-10-19 11:00:00+00:00,59.0,,16.495,0.0
2147,11,2025-10-20,2025-10-20 11:00:00+00:00,73.5,,16.4675,0.0
2147,11,2025-10-21,2025-10-21 11:00:00+00:00,96.0,,13.655,0.0
2147,11,2025-10-22,2025-10-22 11:00:00+00:00,97.25,,14.725,0.0
2147,12,2025-10-10,2025-10-10 12:00:00+00:00,58.25,,22.3225,0.0
2147,12,2025-10-11,2025-10-11 12:00:00+00:00,61.75,,22.49,0.0
2147,12,2025-10-12,2025-10-12 12:00:00+00:00,74.0,,20.2325,0.0
2147,12,2025-10-13,2025-10-13 12:00:00+00:00,64.0,,20.975,0.0
2147,12,2025-10-14,2025-10-14 12:00:00+00:00,65.25,,20.07,0.0
2147,12,2025-10-15,2025-10-15 12:00:00+00:00,59.75,,20.555,0.0
2147,12,2025-10-16,2025-10-16 12:00:00+00:00,54.25,,20.13,0.0
2147,12,2025-10-17,2025-10-17 12:00:00+00:00,46.0,,19.255,0.0
2147,12,2025-10-18,2025-10-18 12:00:00+00:00,46.25,,19.38,0.0
2147,12,2025-10-19,2025-10-19 12:00:00+00:00,54.0,,17.6125,0.0
2147,12,2025-10-20,2025-10-20 12:00:00+00:00,74.25,,16.255,0.0
2147,12,2025-10-21,2025-10-21 12:00:00+00:00,95.25,,14.255,0.0
2147,12,2025-10-22,2025-10-22 12:00:00+00:00,91.0,,15.1,0.0
2147,13,2025-10-10,2025-10-10 13:00:00+00:00,56.5,,22.7875,0.0
2147,13,2025-10-11,2025-10-11 13:00:00+00:00,59.25,,22.96,0.0
2147,13,2025-10-12,2025-10-12 13:00:00+00:00,70.5,,20.71,0.0
2147,13,2025-10-13,2025-10-13 13:00:00+00:00,61.75,,21.46,0.0
2147,13,2025-10-14,2025-10-14 13:00:00+00:00,59.5,,20.925,0.0
2147,13,2025-10-15,2025-10-15 13:00:00+00:00,56.75,,20.795,0.0
2147,13,2025-10-16,2025-10-16 13:00:00+00:00,51.25,,20.435,0.0
2147,13,2025-10-17,2025-10-17 13:00:00+00:00,45.0,,19.5925,0.0
2147,13,2025-10-18,2025-10-18 13:00:00+00:00,43.75,,19.975,0.0
2147,13,2025-10-19,2025-10-19 13:00:00+00:00,49.0,,18.3575,0.0
2147,13,2025-10-20,2025-10-20 13:00:00+00:00,79.0,,15.615,0.0
2147,13,2025-10-21,2025-10-21 13:00:00+00:00,92.5,,14.5775,0.0
2147,13,2025-10-22,2025-10-22 13:00:00+00:00,90.25,,15.0325,0.0
2147,14,2025-10-10,2025-10-10 14:00:00+00:00,53.5,,23.19,0.0
2147,14,2025-10-11,2025-10-11 14:00:00+00:00,58.0,,23.0525,0.0
2147,14,2025-10-12,2025-10-12 14:00:00+00:00,68.75,,20.905,0.0
2147,14,2025-10-13,2025-10-13 14:00:00+00:00,61.5,,21.55,0.0
2147,14,2025-10-14,2025-10-14 14:00:00+00:00,62.0,,20.3275,0.0
2147,14,2025-10-15,2025-10-15 14:00:00+00:00,52.0,,21.11,0.0
2147,14,2025-10-16,2025-10-16 14:00:00+00:00,49.25,,20.4425,0.0
2147,14,2025-10-17,2025-10-17 14:00:00+00:00,41.5,,19.965,0.0
2147,14,2025-10-18,2025-10-18 14:00:00+00:00,43.5,,19.8,0.0
2147,14,2025-10-19,2025-10-19 14:00:00+00:00,48.5,,18.12,0.0
2147,14,2025-10-20,2025-10-20 14:00:00+00:00,81.75,,15.0425,0.0
2147,14,2025-10-21,2025-10-21 14:00:00+00:00,94.0,,14.3725,0.0
2147,14,2025-10-22,2025-10-22 14:00:00+00:00,90.25,,15.0825,0.0
2147,15,2025-10-10,2025-10-10 15:00:00+00:00,54.75,,22.95,0.0
2147,15,2025-10-11,2025-10-11 15:00:00+00:00,58.75,,22.8975,0.0
2147,15,2025-10-12,2025-10-12 15:00:00+00:00,67.75,,20.9325,0.0
2147,15,2025-10-13,2025-10-13 15:00:00+00:00,59.75,,21.3475,0.0
2147,15,2025-10-14,2025-10-14 15:00:00+00:00,61.5,,20.305,0.0
2147,15,2025-10-15,2025-10-15 15:00:00+00:00,51.75,,20.85,0.0
2147,15,2025-10-16,2025-10-16 15:00:00+00:00,50.75,,19.62,0.0
2147,15,2025-10-17,2025-10-17 15:00:00+00:00,40.5,,19.595,0.0
2147,15,2025-10-18,2025-10-18 15:00:00+00:00,43.75,,19.4525,0.0
2147,15,2025-10-19,2025-10-19 15:00:00+00:00,51.0,,17.7575,0.0
2147,15,2025-10-20,2025-10-20 15:00:00+00:00,84.25,,14.4925,0.0
2147,15,2025-10-21,2025-10-21 15:00:00+00:00,95.0,,14.1775,0.0
2147,15,2025-10-22,2025-10-22 15:00:00+00:00,90.5,,15.1025,0.0
2147,16,2025-10-10,2025-10-10 16:00:00+00:00,59.25,,21.93,0.0
2147,16,2025-10-11,2025-10-11 16:00:00+00:00,61.5,,21.935,0.0
2147,16,2025-10-12,2025-10-12 16:00:00+00:00,69.5,,20.2775,0.0
2147,16,2025-10-13,2025-10-13 16:00:00+00:00,66.0,,20.405,0.0
2147,16,2025-10-14,2025-10-14 16:00:00+00:00,62.25,,19.7725,0.0
2147,16,2025-10-15,2025-10-15 16:00:00+00:00,55.5,,19.5575,0.0
2147,16,2025-10-16,2025-10-16 16:00:00+00:00,55.0,,18.445,0.0
2147,16,2025-10-17,2025-10-17 16:00:00+00:00,45.0,,18.375,0.0
2147,16,2025-10-18,2025-10-18 16:00:00+00:00,47.75,,18.3,0.0
2147,16,2025-10-19,2025-10-19 16:00:00+00:00,54.0,,16.31,0.0
2147,16,2025-10-20,2025-10-20 16:00:00+00:00,87.75,,13.98,0.0
2147,16,2025-10-21,2025-10-21 16:00:00+00:00,95.0,,14.0825,0.0
2147,16,2025-10-22,2025-10-22 16:00:00+00:00,92.5,,14.96,0.0
2147,17,2025-10-10,2025-10-10 17:00:00+00:00,68.0,,19.2,0.0
2147,17,2025-10-11,2025-10-11 17:00:00+00:00,67.25,,19.675,0.0
2147,17,2025-10-12,2025-10-12 17:00:00+00:00,75.25,,18.275,0.0
2147,17,2025-10-13,2025-10-13 17:00:00+00:00,71.0,,18.49,0.0
2147,17,2025-10-14,2025-10-14 17:00:00+00:00,67.75,,17.3575,0.0
2147,17,2025-10-15,2025-10-15 17:00:00+00:00,61.25,,17.4725,0.0
2147,17,2025-10-16,2025-10-16 17:00:00+00:00,59.0,,16.52,0.0
2147,17,2025-10-17,2025-10-17 17:00:00+00:00,52.75,,15.2825,0.0
2147,17,2025-10-18,2025-10-18 17:00:00+00:00,53.0,,15.525,0.0
2147,17,2025-10-19,2025-10-19 17:00:00+00:00,60.0,,14.625,0.0
2147,17,2025-10-20,2025-10-20 17:00:00+00:00,89.0,,13.7,0.0
2147,17,2025-10-21,2025-10-21 17:00:00+00:00,95.0,,13.92,0.0
2147,17,2025-10-22,2025-10-22 17:00:00+00:00,93.75,,14.6975,0.0
2147,18,2025-10-10,2025-10-10 18:00:00+00:00,74.25,,17.245,0.0
2147,18,2025-10-11,2025-10-11 18:00:00+00:00,73.25,,17.65,0.0
2147,18,2025-10-12,2025-10-12 18:00:00+00:00,79.25,,16.8675,0.0
2147,18,2025-10-13,2025-10-13 18:00:00+00:00,76.25,,16.8375,0.0
2147,18,2025-10-14,2025-10-14 18:00:00+00:00,73.25,,15.8075,0.0
2147,18,2025-10-15,2025-10-15 18:00:00+00:00,64.0,,15.865,0.0
2147,18,2025-10-16,2025-10-16 18:00:00+00:00,62.75,,15.1725,0.0
2147,18,2025-10-17,2025-10-17 18:00:00+00:00,60.0,,13.2875,0.0
2147,18,2025-10-18,2025-10-18 18:00:00+00:00,60.75,,13.6575,0.0
2147,18,2025-10-19,2025-10-19 18:00:00+00:00,61.0,,13.7125,0.0
2147,18,2025-10-20,2025-10-20 18:00:00+00:00,90.0,,13.5175,0.0
2147,18,2025-10-21,2025-10-21 18:00:00+00:00,96.0,,13.27,0.0
2147,18,2025-10-22,2025-10-22 18:00:00+00:00,94.75,,14.5425,0.0
2147,19,2025-10-10,2025-10-10 19:00:00+00:00,76.75,,16.0725,0.0
2147,19,2025-10-11,2025-10-11 19:00:00+00:00,77.75,,16.005,0.0
2147,19,2025-10-12,2025-10-12 19:00:00+00:00,80.75,,15.835,0.0
2147,19,2025-10-13,2025-10-13 19:00:00+00:00,79.25,,15.945,0.0
2147,19,2025-10-14,2025-10-14 19:00:00+00:00,72.75,,15.9225,0.0
2147,19,2025-10-15,2025-10-15 19:00:00+00:00,66.5,,14.465,0.0
2147,19,2025-10-16,2025-10-16 19:00:00+00:00,66.0,,13.785,0.0
2147,19,2025-10-17,2025-10-17 19:00:00+00:00,65.0,,11.655,0.0
2147,19,2025-10-18,2025-10-18 19:00:00+00:00,64.0,,12.0625,0.0
2147,19,2025-10-19,2025-10-19 19:00:00+00:00,66.5,,12.685,0.0
2147,19,2025-10-20,2025-10-20 19:00:00+00:00,90.75,,13.3225,0.0
2147,19,2025-10-21,2025-10-21 19:00:00+00:00,96.0,,12.315,0.0
2147,19,2025-10-22,2025-10-22 19:00:00+00:00,95.25,,14.5075,0.0
2147,20,2025-10-10,2025-10-10 20:00:00+00:00,80.5,,14.8425,0.0
2147,20,2025-10-11,2025-10-11 20:00:00+00:00,83.25,,14.795,0.0
2147,20,2025-10-12,2025-10-12 20:00:00+00:00,82.0,,16.1225,0.0
2147,20,2025-10-13,2025-10-13 20:00:00+00:00,81.0,,15.25,0.0
2147,20,2025-10-14,2025-10-14 20:00:00+00:00,73.75,,16.465,0.0
2147,20,2025-10-15,2025-10-15 20:00:00+00:00,72.5,,12.88,0.0
2147,20,2025-10-16,2025-10-16 20:00:00+00:00,71.75,,11.89,0.0
2147,20,2025-10-17,2025-10-17 20:00:00+00:00,72.5,,10.2,0.0
2147,20,2025-10-18,2025-10-18 20:00:00+00:00,69.5,,10.8475,0.0
2147,20,2025-10-19,2025-10-19 20:00:00+00:00,71.25,,11.63,0.0
2147,20,2025-10-20,2025-10-20 20:00:00+00:00,91.0,,13.1975,0.0
2147,20,2025-10-21,2025-10-21 20:00:00+00:00,97.0,,12.055,0.0
2147,20,2025-10-22,2025-10-22 20:00:00+00:00,96.0,,14.4675,0.0
2147,21,2025-10-10,2025-10-10 21:00:00+00:00,82.5,,13.7875,0.0
2147,21,2025-10-11,2025-10-11 21:00:00+00:00,86.0,,14.04,0.0
2147,21,2025-10-12,2025-10-12 21:00:00+00:00,82.25,,15.52,0.0
2147,21,2025-10-13,2025-10-13 21:00:00+00:00,82.75,,14.8575,0.0
2147,21,2025-10-14,2025-10-14 21:00:00+00:00,75.5,,16.5725,0.0
2147,21,2025-10-15,2025-10-15 21:00:00+00:00,76.0,,11.5925,0.0
2147,21,2025-10-16,2025-10-16 21:00:00+00:00,75.25,,10.54,0.0
2147,21,2025-10-17,2025-10-17 21:00:00+00:00,73.25,,9.77750000000003,0.0
2147,21,2025-10-18,2025-10-18 21:00:00+00:00,75.0,,9.65000000000003,0.0
2147,21,2025-10-19,2025-10-19 21:00:00+00:00,74.5,,10.8825,0.0
2147,21,2025-10-20,2025-10-20 21:00:00+00:00,91.75,,13.1,0.2
2147,21,2025-10-21,2025-10-21 21:00:00+00:00,97.0,,11.925,0.0
2147,21,2025-10-22,2025-10-22 21:00:00+00:00,96.25,,14.39,0.0
2147,22,2025-10-10,2025-10-10 22:00:00+00:00,85.25,,13.1125,0.0
2147,22,2025-10-11,2025-10-11 22:00:00+00:00,87.75,,13.59,0.0
2147,22,2025-10-12,2025-10-12 22:00:00+00:00,85.0,,14.72,0.0
2147,22,2025-10-13,2025-10-13 22:00:00+00:00,83.0,,14.8875,0.0
2147,22,2025-10-14,2025-10-14 22:00:00+00:00,76.0,,16.4575,0.0
2147,22,2025-10-15,2025-10-15 22:00:00+00:00,78.0,,11.0475,0.0
2147,22,2025-10-16,2025-10-16 22:00:00+00:00,78.25,,10.4875,0.0
2147,22,2025-10-17,2025-10-17 22:00:00+00:00,74.0,,9.39250000000002,0.0
2147,22,2025-10-18,2025-10-18 22:00:00+00:00,78.0,,8.16250000000002,0.0
2147,22,2025-10-19,2025-10-19 22:00:00+00:00,77.25,,9.85250000000002,0.0
2147,22,2025-10-20,2025-10-20 22:00:00+00:00,93.0,,12.855,0.0
2147,22,2025-10-21,2025-10-21 22:00:00+00:00,97.5,,11.1475,0.0
2147,22,2025-10-22,2025-10-22 22:00:00+00:00,97.0,,14.2775,0.0
2147,23,2025-10-10,2025-10-10 23:00:00+00:00,87.5,,12.47,0.0
2147,23,2025-10-11,2025-10-11 23:00:00+00:00,86.25,,12.5075,0.0
2147,23,2025-10-12,2025-10-12 23:00:00+00:00,85.75,,14.46,0.0
2147,23,2025-10-13,2025-10-13 23:00:00+00:00,85.5,,14.165,0.0
2147,23,2025-10-14,2025-10-14 23:00:00+00:00,78.75,,15.6125,0.0
2147,23,2025-10-15,2025-10-15 23:00:00+00:00,83.0,,10.2675,0.0
2147,23,2025-10-16,2025-10-16 23:00:00+00:00,76.75,,10.5375,0.0
2147,23,2025-10-17,2025-10-17 23:00:00+00:00,76.0,,8.44000000000002,0.0
2147,23,2025-10-18,2025-10-18 23:00:00+00:00,81.5,,7.52000000000002,0.0
2147,23,2025-10-19,2025-10-19 23:00:00+00:00,82.25,,9.22500000000002,0.0
2147,23,2025-10-20,2025-10-20 23:00:00+00:00,93.0,,12.715,0.0
2147,23,2025-10-21,2025-10-21 23:00:00+00:00,97.75,,10.2975,0.0
2147,23,2025-10-22,2025-10-22 23:00:00+00:00,97.0,,14.18,0.0
2262,00,2025-10-11,2025-10-11 00:00:00+00:00,94.75,1026.825,11.825,0.0
2262,00,2025-10-12,2025-10-12 00:00:00+00:00,98.5,1026.275,11.225,0.0
2262,00,2025-10-13,2025-10-13 00:00:00+00:00,98.0,1021.3,11.525,0.0
2262,00,2025-10-14,2025-10-14 00:00:00+00:00,98.0,1020.875,11.225,0.0
2262,00,2025-10-15,2025-10-15 00:00:00+00:00,96.5,1020.2,9.97500000000002,0.0
2262,00,2025-10-16,2025-10-16 00:00:00+00:00,91.0,1020.35,8.15000000000002,0.0
2262,00,2025-10-17,2025-10-17 00:00:00+00:00,90.0,1018.975,7.75000000000002,0.0
2262,00,2025-10-18,2025-10-18 00:00:00+00:00,78.5,1019.975,8.35000000000002,0.0
2262,00,2025-10-19,2025-10-19 00:00:00+00:00,88.5,1022.875,6.37500000000002,0.0
2262,00,2025-10-20,2025-10-20 00:00:00+00:00,90.75,1016.325,8.30000000000001,0.0
